order_id,customer_id,delivery_id,delivery_fee,product_id,order_date,shipping_date,request
ORD04066,CUST0070,DLV04066,6.38,PROD040,2023-11-08 11:39:30,2023-11-09 11:39:30,Yet these hear population.
ORD04067,CUST0234,DLV04067,13.52,PROD022,2023-08-04 17:20:29,2023-08-11 17:20:29,Mother understand better sound.
ORD04068,CUST0279,DLV04068,13.29,PROD029,2023-08-31 22:23:14,2023-09-03 22:23:14,Yes player there.
ORD04069,CUST0045,DLV04069,11.84,PROD011,2023-12-23 00:28:10,2023-12-28 00:28:10,Fast mention bank within need husband.
ORD04070,CUST0160,DLV04070,3.56,PROD011,2023-06-23 09:49:16,2023-06-27 09:49:16,People cut throughout himself local.
ORD04071,CUST0124,DLV04071,12.65,PROD027,2023-11-26 17:50:51,2023-12-02 17:50:51,
ORD04072,CUST0005,DLV04072,8.49,PROD045,2023-05-27 00:26:26,2023-05-29 00:26:26,Often deal at line prevent middle.
ORD04073,CUST0096,DLV04073,8.54,PROD005,2023-11-26 04:27:43,2023-11-29 04:27:43,Structure traditional also.
ORD04074,CUST0013,DLV04074,4.51,PROD045,2023-05-06 04:35:18,2023-05-11 04:35:18,Believe service music author likely.
ORD04075,CUST0059,DLV04075,7.13,PROD006,2023-07-07 01:40:57,2023-07-14 01:40:57,
ORD04076,CUST0282,DLV04076,5.27,PROD001,2023-06-05 03:11:10,2023-06-07 03:11:10,Interest nation paper discover what.
ORD04077,CUST0087,DLV04077,12.54,PROD007,2024-02-02 22:35:48,2024-02-08 22:35:48,Rise think discussion best value.
ORD04078,CUST0088,DLV04078,13.88,PROD005,2023-09-10 14:47:06,2023-09-13 14:47:06,Tell include large relate.
ORD04079,CUST0064,DLV04079,13.92,PROD034,2023-10-11 14:44:48,2023-10-16 14:44:48,Do result memory table.
ORD04080,CUST0188,DLV04080,8.2,PROD037,2023-09-27 00:57:36,2023-09-28 00:57:36,Do range purpose stuff treatment glass.
ORD04081,CUST0258,DLV04081,9.43,PROD028,2023-09-25 17:41:52,2023-09-27 17:41:52,International next owner high score.
ORD04082,CUST0282,DLV04082,10.06,PROD006,2024-03-21 07:48:50,2024-03-27 07:48:50,Write affect cell enjoy suggest.
ORD04083,CUST0238,DLV04083,5.01,PROD045,2023-09-08 04:38:36,2023-09-12 04:38:36,Describe source rule.
ORD04084,CUST0196,DLV04084,3.53,PROD036,2023-11-08 12:32:29,2023-11-13 12:32:29,
ORD04085,CUST0174,DLV04085,9.42,PROD016,2023-12-28 03:39:57,2024-01-01 03:39:57,Us yeah point officer bad.
ORD04086,CUST0111,DLV04086,14.75,PROD005,2024-02-05 15:15:34,2024-02-10 15:15:34,Hear brother factor.
ORD04087,CUST0080,DLV04087,8.76,PROD033,2024-03-09 18:30:53,2024-03-14 18:30:53,
ORD04088,CUST0261,DLV04088,14.54,PROD018,2023-12-06 10:10:40,2023-12-09 10:10:40,Company listen spring measure or.
ORD04089,CUST0028,DLV04089,14.95,PROD043,2023-05-30 20:12:49,2023-05-31 20:12:49,
ORD04090,CUST0245,DLV04090,3.65,PROD011,2024-03-17 11:55:10,2024-03-18 11:55:10,Hear wind call Mr technology.
ORD04091,CUST0151,DLV04091,10.5,PROD035,2023-11-29 04:45:49,2023-12-01 04:45:49,Government no protect.
ORD04092,CUST0118,DLV04092,14.35,PROD009,2023-05-14 13:29:15,2023-05-20 13:29:15,
ORD04093,CUST0046,DLV04093,8.85,PROD018,2023-09-10 13:11:07,2023-09-13 13:11:07,
ORD04094,CUST0109,DLV04094,14.09,PROD047,2023-07-15 20:26:47,2023-07-17 20:26:47,Material eye new office their face.
ORD04095,CUST0057,DLV04095,14.69,PROD005,2024-04-22 15:44:45,2024-04-26 15:44:45,Address high south upon western yard.
ORD04096,CUST0296,DLV04096,5.36,PROD039,2023-10-06 18:16:05,2023-10-12 18:16:05,
ORD04097,CUST0065,DLV04097,11.82,PROD048,2023-11-20 03:34:38,2023-11-26 03:34:38,
ORD04098,CUST0107,DLV04098,14.25,PROD004,2023-05-16 09:27:59,2023-05-19 09:27:59,Simply else wall score question radio.
ORD04099,CUST0113,DLV04099,11.6,PROD009,2023-08-02 03:45:54,2023-08-04 03:45:54,Identify lay big tell.
ORD04100,CUST0066,DLV04100,5.92,PROD045,2023-12-21 12:47:35,2023-12-22 12:47:35,Whole drop protect security relate black.
ORD04101,CUST0022,DLV04101,4.57,PROD050,2024-04-09 14:55:05,2024-04-16 14:55:05,
ORD04102,CUST0172,DLV04102,6.04,PROD004,2024-03-23 16:21:14,2024-03-27 16:21:14,
ORD04103,CUST0030,DLV04103,12.52,PROD023,2023-08-19 15:59:46,2023-08-25 15:59:46,
ORD04104,CUST0226,DLV04104,7.27,PROD030,2023-12-29 18:16:56,2024-01-02 18:16:56,Since agency financial ever range rest.
ORD04105,CUST0050,DLV04105,5.69,PROD040,2024-04-23 02:37:09,2024-04-28 02:37:09,Because science provide ago field.
ORD04106,CUST0012,DLV04106,14.89,PROD042,2023-10-26 12:30:24,2023-10-28 12:30:24,
ORD04107,CUST0038,DLV04107,7.54,PROD031,2023-05-22 15:09:52,2023-05-25 15:09:52,Fly response industry manage nature.
ORD04108,CUST0082,DLV04108,14.47,PROD038,2024-02-12 11:46:22,2024-02-18 11:46:22,
ORD04109,CUST0015,DLV04109,13.11,PROD017,2024-01-20 06:00:06,2024-01-22 06:00:06,Question college sing pattern.
ORD04110,CUST0142,DLV04110,7.65,PROD005,2023-07-21 22:44:28,2023-07-26 22:44:28,
ORD04111,CUST0291,DLV04111,13.42,PROD006,2024-03-05 19:58:09,2024-03-12 19:58:09,Somebody behind tonight.
ORD04112,CUST0215,DLV04112,9.01,PROD032,2024-02-27 19:25:58,2024-02-28 19:25:58,Card way what quite.
ORD04113,CUST0286,DLV04113,8.01,PROD024,2023-09-15 16:53:12,2023-09-22 16:53:12,Although note thank.
ORD04114,CUST0202,DLV04114,13.52,PROD030,2024-03-15 11:50:07,2024-03-22 11:50:07,
ORD04115,CUST0120,DLV04115,14.16,PROD045,2024-04-02 04:12:18,2024-04-06 04:12:18,
ORD04116,CUST0263,DLV04116,7.34,PROD026,2024-02-05 08:40:13,2024-02-08 08:40:13,Once high fish head necessary space.
ORD04117,CUST0147,DLV04117,12.4,PROD050,2024-01-07 01:13:17,2024-01-14 01:13:17,Phone the man appear determine lose.
ORD04118,CUST0019,DLV04118,7.7,PROD029,2023-07-17 19:00:21,2023-07-21 19:00:21,
ORD04119,CUST0157,DLV04119,5.26,PROD039,2023-05-18 18:43:34,2023-05-25 18:43:34,
ORD04120,CUST0214,DLV04120,6.63,PROD023,2024-01-21 20:54:23,2024-01-22 20:54:23,Find popular data talk.
ORD04121,CUST0086,DLV04121,4.55,PROD030,2023-11-28 16:32:32,2023-11-30 16:32:32,
ORD04122,CUST0069,DLV04122,4.41,PROD028,2024-04-22 02:47:49,2024-04-29 02:47:49,
ORD04123,CUST0076,DLV04123,12.43,PROD017,2023-07-15 08:12:36,2023-07-17 08:12:36,Heart either possible happy.
ORD04124,CUST0176,DLV04124,11.35,PROD042,2024-04-17 22:34:13,2024-04-22 22:34:13,
ORD04125,CUST0078,DLV04125,9.18,PROD007,2023-12-28 13:23:04,2024-01-03 13:23:04,Perform road social.
ORD04126,CUST0021,DLV04126,8.92,PROD035,2023-07-01 17:46:13,2023-07-07 17:46:13,Within from prevent walk hair.
ORD04127,CUST0051,DLV04127,14.16,PROD048,2023-08-08 21:21:57,2023-08-13 21:21:57,
ORD04128,CUST0123,DLV04128,13.89,PROD047,2023-09-03 17:09:47,2023-09-06 17:09:47,Condition wish religious.
ORD04129,CUST0293,DLV04129,6.16,PROD044,2023-07-04 00:44:55,2023-07-08 00:44:55,
ORD04130,CUST0174,DLV04130,11.64,PROD016,2024-02-07 17:42:11,2024-02-09 17:42:11,Individual explain when also.
ORD04131,CUST0145,DLV04131,13.67,PROD030,2024-02-09 06:19:55,2024-02-11 06:19:55,Bad federal year keep.
ORD04132,CUST0187,DLV04132,5.7,PROD035,2024-03-22 20:22:06,2024-03-24 20:22:06,
ORD04133,CUST0104,DLV04133,11.27,PROD003,2024-04-29 06:26:54,2024-05-06 06:26:54,
ORD04134,CUST0188,DLV04134,8.99,PROD043,2023-09-13 04:45:58,2023-09-18 04:45:58,
ORD04135,CUST0137,DLV04135,8.6,PROD024,2023-08-25 03:38:54,2023-09-01 03:38:54,Probably ability run away.
ORD04136,CUST0289,DLV04136,8.99,PROD044,2023-10-25 07:26:43,2023-10-28 07:26:43,Head continue inside member budget.
ORD04137,CUST0206,DLV04137,13.74,PROD038,2023-07-06 01:20:07,2023-07-12 01:20:07,Method building community thought.
ORD04138,CUST0138,DLV04138,14.31,PROD047,2023-07-14 10:52:29,2023-07-21 10:52:29,From most treat offer.
ORD04139,CUST0172,DLV04139,14.6,PROD013,2024-01-27 21:29:40,2024-01-30 21:29:40,Here rock because.
ORD04140,CUST0289,DLV04140,6.25,PROD031,2024-02-10 06:52:07,2024-02-17 06:52:07,Discussion idea modern never place bill.
ORD04141,CUST0258,DLV04141,3.76,PROD025,2024-04-10 10:14:57,2024-04-17 10:14:57,
ORD04142,CUST0144,DLV04142,5.12,PROD009,2023-06-16 03:25:45,2023-06-17 03:25:45,
ORD04143,CUST0012,DLV04143,13.9,PROD035,2023-07-25 21:59:13,2023-07-31 21:59:13,Attention religious though event.
ORD04144,CUST0157,DLV04144,12.78,PROD033,2023-08-15 07:35:49,2023-08-16 07:35:49,
ORD04145,CUST0205,DLV04145,6.88,PROD039,2023-08-04 10:24:17,2023-08-06 10:24:17,Positive catch cultural art.
ORD04146,CUST0295,DLV04146,6.63,PROD025,2024-04-16 11:30:53,2024-04-20 11:30:53,Adult it under.
ORD04147,CUST0058,DLV04147,8.44,PROD016,2023-07-06 21:25:21,2023-07-07 21:25:21,Together image source miss.
ORD04148,CUST0070,DLV04148,12.32,PROD016,2023-07-02 01:06:39,2023-07-05 01:06:39,Third price hundred prepare.
ORD04149,CUST0061,DLV04149,7.62,PROD018,2023-06-29 11:01:35,2023-07-01 11:01:35,Hot actually million thought.
ORD04150,CUST0147,DLV04150,14.44,PROD004,2023-05-24 08:25:56,2023-05-30 08:25:56,Skin story alone.
ORD04151,CUST0299,DLV04151,12.51,PROD013,2023-07-01 02:39:07,2023-07-03 02:39:07,
ORD04152,CUST0213,DLV04152,12.32,PROD008,2024-04-09 09:21:09,2024-04-12 09:21:09,Recently including spring practice soldier up.
ORD04153,CUST0110,DLV04153,3.67,PROD046,2023-10-30 16:57:54,2023-11-06 16:57:54,However rest various if attention.
ORD04154,CUST0113,DLV04154,8.49,PROD043,2024-02-13 16:19:59,2024-02-20 16:19:59,
ORD04155,CUST0010,DLV04155,10.75,PROD002,2024-01-12 19:38:57,2024-01-17 19:38:57,Knowledge need leg through stand civil.
ORD04156,CUST0254,DLV04156,7.28,PROD034,2023-06-26 10:28:43,2023-07-03 10:28:43,
ORD04157,CUST0062,DLV04157,11.76,PROD006,2023-07-09 13:29:43,2023-07-12 13:29:43,Option I candidate subject school point.
ORD04158,CUST0286,DLV04158,4.88,PROD018,2023-07-02 16:14:09,2023-07-05 16:14:09,Able through possible shake.
ORD04159,CUST0144,DLV04159,8.2,PROD048,2023-07-11 03:32:55,2023-07-13 03:32:55,Approach early or need arm.
ORD04160,CUST0236,DLV04160,13.13,PROD017,2023-06-17 14:24:36,2023-06-20 14:24:36,Decade least early.
ORD04161,CUST0256,DLV04161,8.97,PROD004,2024-02-17 03:02:33,2024-02-18 03:02:33,Age class mother.
ORD04162,CUST0084,DLV04162,11.12,PROD042,2023-11-05 13:41:26,2023-11-12 13:41:26,According step success even.
ORD04163,CUST0211,DLV04163,12.84,PROD022,2024-01-09 20:18:15,2024-01-15 20:18:15,
ORD04164,CUST0228,DLV04164,4.58,PROD030,2023-11-26 04:22:56,2023-11-30 04:22:56,Include rise fund fine.
ORD04165,CUST0166,DLV04165,5.34,PROD027,2023-07-09 07:57:53,2023-07-11 07:57:53,
ORD04166,CUST0143,DLV04166,12.93,PROD004,2024-02-04 16:35:40,2024-02-10 16:35:40,Share prevent once.
ORD04167,CUST0183,DLV04167,8.27,PROD010,2023-10-09 21:48:19,2023-10-16 21:48:19,Letter film team.
ORD04168,CUST0013,DLV04168,10.79,PROD024,2023-06-16 05:42:11,2023-06-19 05:42:11,Water develop executive while improve.
ORD04169,CUST0024,DLV04169,14.05,PROD003,2023-11-06 10:53:32,2023-11-07 10:53:32,Partner relationship marriage building.
ORD04170,CUST0092,DLV04170,3.79,PROD047,2023-12-24 01:41:33,2023-12-26 01:41:33,
ORD04171,CUST0238,DLV04171,14.34,PROD043,2023-06-18 17:56:03,2023-06-25 17:56:03,
ORD04172,CUST0014,DLV04172,5.72,PROD039,2023-11-02 14:06:21,2023-11-05 14:06:21,His measure present born.
ORD04173,CUST0064,DLV04173,12.16,PROD050,2023-05-18 14:45:31,2023-05-20 14:45:31,White remember government so husband.
ORD04174,CUST0045,DLV04174,13.9,PROD032,2023-12-12 03:30:37,2023-12-14 03:30:37,
ORD04175,CUST0102,DLV04175,7.15,PROD025,2023-10-27 12:49:55,2023-11-01 12:49:55,Detail window door.
ORD04176,CUST0266,DLV04176,5.11,PROD050,2024-04-24 20:32:24,2024-04-28 20:32:24,Similar former buy control write.
ORD04177,CUST0096,DLV04177,10.57,PROD037,2023-08-28 20:40:24,2023-09-03 20:40:24,Knowledge appear road respond outside certainly.
ORD04178,CUST0127,DLV04178,11.63,PROD023,2023-10-09 06:11:29,2023-10-11 06:11:29,Probably skin good debate get military.
ORD04179,CUST0181,DLV04179,5.56,PROD043,2024-01-11 21:15:03,2024-01-17 21:15:03,
ORD04180,CUST0087,DLV04180,11.32,PROD010,2023-09-16 02:01:24,2023-09-22 02:01:24,Kid base business small choose.
ORD04181,CUST0117,DLV04181,5.28,PROD045,2024-03-03 07:49:22,2024-03-08 07:49:22,Until hear none.
ORD04182,CUST0090,DLV04182,7.36,PROD001,2023-07-26 01:32:50,2023-07-29 01:32:50,North tonight tax.
ORD04183,CUST0114,DLV04183,4.55,PROD023,2024-03-30 09:27:34,2024-04-01 09:27:34,Car any artist.
ORD04184,CUST0045,DLV04184,14.66,PROD033,2023-09-10 09:46:23,2023-09-13 09:46:23,Administration much cup.
ORD04185,CUST0047,DLV04185,14.71,PROD004,2024-04-21 00:07:07,2024-04-26 00:07:07,
ORD04186,CUST0096,DLV04186,8.97,PROD025,2024-04-07 14:08:30,2024-04-12 14:08:30,Leave trial choose fill really.
ORD04187,CUST0259,DLV04187,13.24,PROD011,2023-10-01 13:52:25,2023-10-08 13:52:25,Star himself voice add.
ORD04188,CUST0051,DLV04188,4.5,PROD001,2023-11-03 13:44:46,2023-11-07 13:44:46,Recent tonight later.
ORD04189,CUST0182,DLV04189,14.43,PROD042,2023-05-12 17:17:56,2023-05-19 17:17:56,Although open condition ability by.
ORD04190,CUST0114,DLV04190,9.72,PROD036,2023-09-16 08:56:14,2023-09-22 08:56:14,Image safe son their low.
ORD04191,CUST0046,DLV04191,12.53,PROD032,2024-04-02 15:06:02,2024-04-08 15:06:02,Return fish other.
ORD04192,CUST0135,DLV04192,6.1,PROD035,2023-08-22 13:31:19,2023-08-29 13:31:19,Stand record idea upon court born.
ORD04193,CUST0103,DLV04193,12.05,PROD021,2023-07-22 04:40:37,2023-07-26 04:40:37,
ORD04194,CUST0108,DLV04194,14.79,PROD014,2023-06-09 23:32:14,2023-06-15 23:32:14,
ORD04195,CUST0083,DLV04195,3.2,PROD046,2023-09-10 08:11:57,2023-09-15 08:11:57,
ORD04196,CUST0150,DLV04196,7.15,PROD017,2023-09-09 12:54:32,2023-09-11 12:54:32,Prove keep talk.
ORD04197,CUST0290,DLV04197,12.79,PROD010,2024-04-26 09:18:59,2024-05-02 09:18:59,Physical left provide paper.
ORD04198,CUST0095,DLV04198,14.5,PROD012,2023-10-09 11:49:05,2023-10-15 11:49:05,Finally early behind.
ORD04199,CUST0194,DLV04199,13.66,PROD012,2023-12-27 22:38:34,2024-01-03 22:38:34,Information next can current.
ORD04200,CUST0173,DLV04200,10.87,PROD014,2024-02-22 03:05:17,2024-02-25 03:05:17,Doctor scene discover.
ORD04201,CUST0125,DLV04201,11.66,PROD041,2023-08-27 07:51:24,2023-09-03 07:51:24,Whom international yard only.
ORD04202,CUST0126,DLV04202,10.77,PROD005,2023-11-07 10:35:50,2023-11-14 10:35:50,Federal upon finish.
ORD04203,CUST0140,DLV04203,12.52,PROD026,2023-12-24 03:01:35,2023-12-30 03:01:35,
ORD04204,CUST0121,DLV04204,11.03,PROD001,2023-12-29 11:29:49,2024-01-02 11:29:49,
ORD04205,CUST0287,DLV04205,4.46,PROD020,2023-08-23 00:08:27,2023-08-30 00:08:27,Goal friend computer decision.
ORD04206,CUST0077,DLV04206,3.86,PROD001,2023-05-17 19:35:43,2023-05-23 19:35:43,Authority five quickly well.
ORD04207,CUST0090,DLV04207,3.69,PROD026,2023-10-26 07:51:37,2023-11-01 07:51:37,Partner tax fact care.
ORD04208,CUST0205,DLV04208,12.94,PROD015,2023-12-10 13:13:38,2023-12-15 13:13:38,Miss ten read television.
ORD04209,CUST0188,DLV04209,6.77,PROD025,2023-08-07 10:42:25,2023-08-08 10:42:25,
ORD04210,CUST0244,DLV04210,6.82,PROD003,2024-02-17 20:04:31,2024-02-20 20:04:31,Medical card about.
ORD04211,CUST0090,DLV04211,3.81,PROD041,2023-05-13 12:39:19,2023-05-19 12:39:19,
ORD04212,CUST0138,DLV04212,9.79,PROD005,2024-02-22 13:32:55,2024-02-23 13:32:55,Live energy no.
ORD04213,CUST0176,DLV04213,6.26,PROD022,2023-12-24 07:10:58,2023-12-28 07:10:58,Investment soldier get manage often.
ORD04214,CUST0047,DLV04214,7.51,PROD037,2023-06-11 23:58:10,2023-06-17 23:58:10,Include still case next.
ORD04215,CUST0165,DLV04215,8.96,PROD029,2024-04-06 15:53:35,2024-04-11 15:53:35,Even song scene nearly option he.
ORD04216,CUST0031,DLV04216,3.01,PROD031,2023-09-03 19:36:37,2023-09-10 19:36:37,
ORD04217,CUST0130,DLV04217,14.72,PROD011,2024-02-13 11:13:07,2024-02-17 11:13:07,Improve military not.
ORD04218,CUST0037,DLV04218,10.82,PROD040,2024-05-01 23:49:40,2024-05-08 23:49:40,
ORD04219,CUST0046,DLV04219,3.88,PROD010,2023-10-25 08:34:13,2023-10-28 08:34:13,
ORD04220,CUST0125,DLV04220,8.16,PROD049,2023-06-29 07:49:08,2023-07-05 07:49:08,Glass skill theory whatever hand.
ORD04221,CUST0207,DLV04221,9.8,PROD030,2023-06-05 01:48:32,2023-06-10 01:48:32,Concern process view huge.
ORD04222,CUST0019,DLV04222,8.69,PROD037,2023-10-23 18:50:06,2023-10-28 18:50:06,
ORD04223,CUST0219,DLV04223,5.78,PROD032,2024-02-19 09:12:43,2024-02-23 09:12:43,You small air property than purpose.
ORD04224,CUST0095,DLV04224,10.82,PROD009,2024-01-11 00:46:20,2024-01-15 00:46:20,Player recognize available small end.
ORD04225,CUST0015,DLV04225,11.35,PROD030,2024-04-24 22:17:35,2024-04-27 22:17:35,Behavior suggest film.
ORD04226,CUST0274,DLV04226,10.78,PROD040,2023-10-31 01:44:48,2023-11-04 01:44:48,Must certain health than test mouth.
ORD04227,CUST0122,DLV04227,14.29,PROD041,2023-09-18 03:55:58,2023-09-20 03:55:58,I almost citizen.
ORD04228,CUST0159,DLV04228,10.23,PROD013,2024-02-02 21:30:57,2024-02-03 21:30:57,Treat all high teach financial car.
ORD04229,CUST0196,DLV04229,5.26,PROD022,2023-05-27 17:38:13,2023-05-30 17:38:13,Theory until wall throw relate.
ORD04230,CUST0297,DLV04230,5.18,PROD041,2023-07-11 13:43:31,2023-07-14 13:43:31,
ORD04231,CUST0024,DLV04231,10.03,PROD011,2023-11-22 12:45:16,2023-11-23 12:45:16,Prove TV change produce often every.
ORD04232,CUST0013,DLV04232,8.84,PROD050,2024-04-17 12:46:50,2024-04-20 12:46:50,Action middle center.
ORD04233,CUST0145,DLV04233,8.47,PROD037,2023-09-29 20:10:01,2023-10-05 20:10:01,Perhaps dog civil nearly.
ORD04234,CUST0246,DLV04234,3.6,PROD001,2023-12-31 17:31:20,2024-01-06 17:31:20,
ORD04235,CUST0288,DLV04235,6.67,PROD030,2024-04-12 20:55:07,2024-04-16 20:55:07,Enter top want admit study.
ORD04236,CUST0223,DLV04236,6.57,PROD032,2024-02-02 23:05:18,2024-02-06 23:05:18,The method respond source media out.
ORD04237,CUST0231,DLV04237,8.04,PROD020,2023-10-17 06:01:48,2023-10-18 06:01:48,
ORD04238,CUST0178,DLV04238,14.89,PROD028,2023-10-13 09:47:51,2023-10-19 09:47:51,
ORD04239,CUST0170,DLV04239,7.88,PROD003,2023-08-25 03:43:54,2023-08-26 03:43:54,Policy rich ever hotel wish.
ORD04240,CUST0113,DLV04240,3.45,PROD031,2024-03-15 22:31:06,2024-03-17 22:31:06,Structure when service develop grow medical.
ORD04241,CUST0140,DLV04241,10.4,PROD037,2023-08-22 09:55:52,2023-08-26 09:55:52,Within such our teach throw yet.
ORD04242,CUST0226,DLV04242,13.59,PROD006,2023-08-01 15:57:37,2023-08-02 15:57:37,Inside food it rise.
ORD04243,CUST0184,DLV04243,11.35,PROD009,2023-06-16 11:48:39,2023-06-21 11:48:39,
ORD04244,CUST0106,DLV04244,7.45,PROD004,2024-01-05 14:13:54,2024-01-11 14:13:54,Evidence meet whether.
ORD04245,CUST0005,DLV04245,7.2,PROD012,2023-10-25 05:17:51,2023-10-28 05:17:51,
ORD04246,CUST0083,DLV04246,11.09,PROD030,2024-03-21 18:28:44,2024-03-25 18:28:44,Good none none fine.
ORD04247,CUST0121,DLV04247,6.77,PROD006,2023-07-27 09:58:35,2023-08-03 09:58:35,
ORD04248,CUST0269,DLV04248,9.72,PROD040,2023-10-16 00:02:18,2023-10-23 00:02:18,Sport about without whose picture.
ORD04249,CUST0172,DLV04249,7.18,PROD040,2024-01-19 00:03:23,2024-01-23 00:03:23,
ORD04250,CUST0223,DLV04250,14.67,PROD016,2023-05-17 12:43:08,2023-05-20 12:43:08,Continue enter each girl long.
ORD04251,CUST0150,DLV04251,6.69,PROD048,2023-07-16 23:23:02,2023-07-18 23:23:02,
ORD04252,CUST0038,DLV04252,4.46,PROD020,2024-02-01 18:18:56,2024-02-06 18:18:56,Half thank forget much then she.
ORD04253,CUST0126,DLV04253,5.91,PROD049,2023-07-16 19:25:05,2023-07-21 19:25:05,Work record kind nice.
ORD04254,CUST0133,DLV04254,8.41,PROD018,2023-09-30 01:18:45,2023-10-05 01:18:45,
ORD04255,CUST0139,DLV04255,3.21,PROD027,2023-07-28 02:08:40,2023-07-31 02:08:40,Budget wish apply two.
ORD04256,CUST0288,DLV04256,5.69,PROD011,2024-04-10 12:34:57,2024-04-12 12:34:57,Evening friend south.
ORD04257,CUST0257,DLV04257,10.27,PROD027,2023-12-21 10:10:44,2023-12-23 10:10:44,Standard magazine art.
ORD04258,CUST0112,DLV04258,12.81,PROD037,2024-02-05 12:08:32,2024-02-11 12:08:32,Could marriage power.
ORD04259,CUST0268,DLV04259,14.21,PROD038,2023-12-01 15:53:55,2023-12-08 15:53:55,
ORD04260,CUST0081,DLV04260,14.97,PROD007,2023-08-16 04:47:35,2023-08-17 04:47:35,Level measure mother across.
ORD04261,CUST0229,DLV04261,11.3,PROD009,2023-06-30 23:52:04,2023-07-01 23:52:04,
ORD04262,CUST0246,DLV04262,8.75,PROD049,2023-06-10 20:10:58,2023-06-11 20:10:58,Business wide safe save.
ORD04263,CUST0266,DLV04263,6.44,PROD023,2023-10-28 19:44:36,2023-10-30 19:44:36,Including event always movie ever and.
ORD04264,CUST0212,DLV04264,8.67,PROD024,2023-05-13 19:48:52,2023-05-16 19:48:52,Mr summer power.
ORD04265,CUST0065,DLV04265,3.12,PROD003,2024-01-31 15:10:11,2024-02-02 15:10:11,Industry board per it movie.
ORD04266,CUST0291,DLV04266,6.65,PROD028,2023-10-06 09:01:42,2023-10-13 09:01:42,Want by force place resource.
ORD04267,CUST0076,DLV04267,5.68,PROD047,2023-09-14 09:20:52,2023-09-19 09:20:52,
ORD04268,CUST0015,DLV04268,13.5,PROD010,2024-04-23 05:12:23,2024-04-29 05:12:23,
ORD04269,CUST0059,DLV04269,13.37,PROD014,2023-09-29 15:54:47,2023-10-05 15:54:47,Every policy themselves once under use.
ORD04270,CUST0202,DLV04270,11.48,PROD023,2023-11-11 18:53:47,2023-11-16 18:53:47,Fish live shake agree space.
ORD04271,CUST0170,DLV04271,10.54,PROD038,2023-05-30 16:08:28,2023-06-02 16:08:28,Call general book.
ORD04272,CUST0002,DLV04272,14.65,PROD036,2023-07-27 13:26:49,2023-07-31 13:26:49,
ORD04273,CUST0294,DLV04273,14.33,PROD040,2024-03-30 22:08:02,2024-04-01 22:08:02,
ORD04274,CUST0185,DLV04274,5.27,PROD036,2023-07-19 03:19:01,2023-07-22 03:19:01,Happy public just news oil.
ORD04275,CUST0204,DLV04275,4.02,PROD025,2023-10-25 08:46:23,2023-10-27 08:46:23,
ORD04276,CUST0278,DLV04276,3.58,PROD036,2023-06-12 11:56:27,2023-06-15 11:56:27,
ORD04277,CUST0094,DLV04277,7.89,PROD013,2023-12-12 19:23:55,2023-12-19 19:23:55,Let leave seek.
ORD04278,CUST0070,DLV04278,5.98,PROD003,2023-08-24 08:02:12,2023-08-31 08:02:12,About along which begin enter herself.
ORD04279,CUST0150,DLV04279,7.88,PROD012,2023-07-22 13:09:37,2023-07-25 13:09:37,Weight general various couple major participant.
ORD04280,CUST0010,DLV04280,10.96,PROD020,2024-04-22 21:37:30,2024-04-24 21:37:30,Politics any and evidence.
ORD04281,CUST0213,DLV04281,11.32,PROD033,2023-11-22 21:38:32,2023-11-28 21:38:32,Interesting less none pull cup energy.
ORD04282,CUST0203,DLV04282,3.34,PROD035,2023-10-29 23:07:00,2023-11-05 23:07:00,Picture fly prove modern.
ORD04283,CUST0161,DLV04283,13.77,PROD046,2024-03-11 20:48:53,2024-03-17 20:48:53,With two hand.
ORD04284,CUST0144,DLV04284,9.99,PROD025,2024-01-13 11:05:42,2024-01-20 11:05:42,
ORD04285,CUST0046,DLV04285,14.67,PROD042,2024-04-07 13:34:09,2024-04-13 13:34:09,Prevent organization by accept consider.
ORD04286,CUST0147,DLV04286,6.16,PROD005,2024-01-20 02:41:31,2024-01-24 02:41:31,Talk follow citizen which up.
ORD04287,CUST0155,DLV04287,6.82,PROD014,2024-02-24 08:56:08,2024-03-02 08:56:08,
ORD04288,CUST0275,DLV04288,4.96,PROD024,2023-12-07 21:15:59,2023-12-08 21:15:59,Mother kid marriage bed upon.
ORD04289,CUST0144,DLV04289,7.06,PROD028,2023-12-16 11:33:47,2023-12-20 11:33:47,Watch size heavy.
ORD04290,CUST0173,DLV04290,12.05,PROD047,2023-09-20 22:33:57,2023-09-27 22:33:57,Other clearly behind.
ORD04291,CUST0102,DLV04291,9.24,PROD013,2023-07-22 14:37:45,2023-07-24 14:37:45,
ORD04292,CUST0120,DLV04292,3.19,PROD001,2024-02-04 10:48:36,2024-02-06 10:48:36,Claim street those reflect could seven.
ORD04293,CUST0294,DLV04293,5.45,PROD007,2023-12-05 09:01:55,2023-12-07 09:01:55,
ORD04294,CUST0012,DLV04294,6.04,PROD015,2023-10-02 15:43:45,2023-10-04 15:43:45,Ask out east store.
ORD04295,CUST0035,DLV04295,4.47,PROD047,2023-09-05 20:17:05,2023-09-11 20:17:05,Outside fly visit wide.
ORD04296,CUST0234,DLV04296,3.13,PROD024,2023-12-07 04:58:26,2023-12-14 04:58:26,Time together forget century full culture.
ORD04297,CUST0073,DLV04297,10.32,PROD050,2024-01-30 22:08:10,2024-02-03 22:08:10,Factor purpose second.
